ZPPG_id,Longitude,Latitude,Shortitude,Deltitude,Feng_Shui_of_Surrounding_Area,Local_Value_of_Pi,Murphys_Constant,Strange_Smell_EXTREMELY,Strange_Smell_No,Strange_Smell_Somewhat,Air_Tastes_Like_Apples,Air_Tastes_Like_Burning,Air_Tastes_Like_Copper,Air_Tastes_Like_Mint,Air_Tastes_Like_Nothing_In_Particular,Otherworldly_Skittering,Unearthly_Squelching,Eerie_Silence,Impossible_Humming,Unnatural_Buzzing,ZPPG_Performance
8936,8.66,26.007,19.6,50.772,0.0,3.1297,4.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1855
8937,-51.391,39.269,-38.822,54.077,0.5,3.1098,4.92,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12480000000000001
8938,-178.549,-42.324,-54.663,-24.116,0.5,3.1706,5.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1252
8939,173.039,-6.529,-59.333,26.634,0.0,3.1441,4.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.049699999999999994
8940,-132.11,-47.071,36.727,11.218,0.0,3.1134,5.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0462
8941,105.828,24.559,31.692,-55.923,0.5,3.146,2.39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45
8942,19.375,-72.035,-33.295,45.847,0.5,3.1701,2.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14300000000000002
8943,157.842,61.917,71.755,-34.272,0.0,3.1456,3.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25670000000000004
8944,-93.203,-67.282,15.288,70.988,1.0,3.135,3.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2692
8945,39.63,-51.764,11.887,57.509,0.0,3.128,4.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3387
8946,-29.2,-48.149,73.55,-78.137,0.0,3.1356,4.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0908
8947,29.298,63.86,29.784,-73.109,0.5,3.1413,4.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26739999999999997
8948,-15.398,-9.406,-51.213,-58.227,0.5,3.1563,4.38,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4032
8949,71.005,-30.217,-48.781,-13.588,0.5,3.1405,2.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.051399999999999994
8950,110.358,-32.745,-69.392,58.249,0.5,3.1238,3.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41409999999999997
8951,-52.372,58.24,49.127,35.019,0.5,3.1291,3.82,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3846
8952,64.485,-42.885,40.484,-35.107,0.5,3.1146,1.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2908
8953,67.588,47.68,29.561,52.855,0.5,3.1406,2.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10980000000000001
8954,-102.419,82.443,-44.792,57.245,0.0,3.1297,3.44,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0636
8955,83.152,-11.049,30.736,-62.866,1.0,3.1161,3.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1684
8956,-67.107,-79.395,-19.65,-19.037,0.5,3.1319,5.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.045700000000000005
8957,49.737,-33.856,67.994,37.348,0.0,3.1385,3.49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3016
8958,53.106,-29.323,31.034,-35.897,0.5,3.1168,5.58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0709
8959,74.395,-28.133,-35.55,23.221,0.5,3.1151,5.76,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0774
8960,-117.337,15.801,-16.568,-39.07,0.5,3.1474,3.86,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.287
8961,178.439,58.262,-80.494,-47.35,0.0,3.1144,4.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1011
8962,114.208,51.334,-65.278,65.502,0.0,3.1635,3.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2869
8963,2.808,-13.044,45.926,-24.998,0.5,3.1654,4.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0633
8964,-163.923,-67.725,43.239,65.68,0.5,3.1442,4.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2563
8965,70.526,-41.889,29.382,-33.535,0.5,3.166,4.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33399999999999996
8966,144.247,-29.946,-52.431,52.195,0.0,3.1442,5.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0359
8967,6.791,-63.555,22.459,-44.311,0.5,3.1659,3.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3091
8968,162.018,39.93,-65.092,-72.133,0.5,3.1711,4.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2419
8969,-103.995,-39.9,-38.208,20.335,0.5,3.1208,3.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4631
8970,131.099,-28.346,-49.949,68.758,0.5,3.1318,5.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1613
8971,-35.594,7.862,-17.995,50.934,1.0,3.1112,3.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0481
8972,109.322,-6.746,40.701,54.769,0.5,3.1069,2.73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2529
8973,27.738,-22.958,-34.79,-26.377,0.0,3.1731,4.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11380000000000001
8974,50.232,-54.755,44.992,28.181,0.0,3.1137,3.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0472
8975,-170.098,-30.505,-16.097,20.175,0.5,3.1479,2.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28350000000000003
8976,147.665,-39.144,-14.415,-64.76,0.0,3.1382,3.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.315
8977,113.807,-9.878,18.397,12.556,0.5,3.127,3.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1204
8978,127.012,-15.904,48.618,49.591,0.5,3.1241,3.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2945
8979,47.911,-45.183,-40.381,-35.805,0.5,3.1464,3.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.12300000000000001
8980,-28.674,-32.47,52.37,38.582,0.0,3.1748,5.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1149
8981,147.487,-8.591,13.718,-42.11,0.5,3.1292,4.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23079999999999998
8982,147.593,-36.934,71.678,14.967,0.5,3.1579,3.77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6559999999999999
8983,41.649,31.797,50.501,49.067,0.5,3.1389,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2189
8984,169.042,-62.403,-60.257,-28.604,0.5,3.1542,4.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2731
8985,-8.417,51.332,-48.207,54.453,0.5,3.1319,3.93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.465
8986,145.603,40.828,-3.301,-64.892,0.5,3.1231,3.79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4229
8987,-142.342,-28.897,-28.155,-64.345,0.5,3.1182,4.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2555
8988,170.262,-36.013,-47.341,29.158,0.5,3.1106,3.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3532
8989,114.005,15.206,1.575,-23.535,0.0,3.1638,1.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2523
8990,62.805,-48.563,-25.506,-40.829,0.0,3.1325,4.09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2693
8991,12.427,-53.52,-15.077,-61.836,1.0,3.123,3.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6493000000000001
8992,40.156,49.45,-64.97,46.232,0.5,3.1501,1.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5529999999999999
8993,-43.822,19.635,4.594,-39.058,0.5,3.1626,3.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1231
8994,129.201,50.65,-7.629,-50.004,0.5,3.1069,4.74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0592
8995,-156.174,-39.722,-42.632,-32.463,0.5,3.1238,5.03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1775
8996,-87.057,28.324,55.578,-55.095,0.5,3.1581,3.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0368
8997,-83.88,-39.024,18.408,51.701,0.5,3.1219,1.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1213
8998,-110.191,51.999,47.168,-32.569,0.5,3.125,4.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2564
8999,84.221,7.298,32.735,67.175,0.0,3.13,4.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2451
9000,46.843,-27.129,-43.36,45.075,0.0,3.1719,3.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27390000000000003
9001,-27.045,-29.953,-18.36,15.209,0.5,3.1441,3.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1508
9002,-23.484,54.901,-5.424,47.687,0.5,3.1582,2.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4866
9003,-24.083,-33.684,53.976,-5.891,0.0,3.1154,3.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1408
9004,61.131,6.509,-25.725,30.422,0.0,3.1697,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1788
9005,-54.89,-19.691,-74.891,55.907,0.5,3.1541,4.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16690000000000002
9006,-1.775,-31.613,45.184,-7.624,0.5,3.1379,3.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3722
9007,-68.435,41.939,24.097,36.058,0.0,3.1206,5.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04769999999999999
9008,-158.483,-53.719,27.424,-67.772,0.0,3.1127,5.52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14859999999999998
9009,31.983,52.106,-36.234,35.122,1.0,3.1443,3.73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49439999999999995
9010,75.548,40.956,64.363,-61.059,0.0,3.1289,2.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3161
9011,46.446,-66.298,26.147,-42.746,0.5,3.1448,0.57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7931
9012,-177.285,-42.219,13.909,-27.217,0.5,3.1042,5.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1286
9013,-57.526,16.348,-18.378,12.867,0.5,3.1253,5.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1103
9014,-67.072,-48.037,33.261,-58.026,0.5,3.149,3.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4481
9015,-135.96,-33.487,66.173,34.863,0.0,3.1312,3.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1532
9016,104.106,-58.249,-21.938,-18.846,0.5,3.1486,5.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2561
9017,-30.198,28.842,40.193,-44.547,0.5,3.1248,2.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1832
9018,15.586,43.599,43.515,-53.634,0.5,3.1402,1.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3831
9019,93.619,-28.372,-81.428,-48.559,0.5,3.1354,3.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06709999999999999
9020,74.833,-43.129,-38.639,47.51,0.5,3.1288,2.51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8256999999999999
9021,-129.779,-56.58,-32.328,-47.156,0.0,3.1326,3.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2645
9022,80.83,-42.047,-33.275,24.204,0.5,3.174,5.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08689999999999999
9023,113.904,23.141,17.929,46.644,0.0,3.1373,3.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3073
9024,125.575,31.508,35.901,-52.654,0.5,3.1209,5.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.050199999999999995
9025,155.105,-15.204,33.238,-59.77,0.0,3.15,2.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09029999999999999
9026,-69.073,-36.102,-18.619,39.124,0.5,3.1414,4.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0562
9027,156.477,-53.963,45.303,-17.98,0.5,3.1153,1.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22390000000000002
9028,159.211,26.833,63.295,33.223,0.5,3.1571,4.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0375
9029,136.582,31.577,-61.829,-31.61,0.5,3.1516,2.86,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3937
9030,152.709,-34.843,20.827,16.88,0.0,3.149,5.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1494
9031,-73.041,42.468,32.026,29.783,0.5,3.1216,3.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2297
9032,-74.959,46.819,55.879,-21.213,0.5,3.1568,1.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.32289999999999996
9033,3.985,15.839,19.398,-34.33,0.5,3.1395,5.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08800000000000001
9034,-63.839,-17.193,-42.687,40.513,0.5,3.143,3.73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0964
9035,102.129,-62.435,55.393,35.038,0.5,3.1219,2.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26789999999999997
9036,-118.906,31.099,41.156,-48.423,0.5,3.1592,3.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2978
9037,-68.626,-38.827,32.348,-16.639,0.5,3.1486,3.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28059999999999996
9038,-153.897,42.598,-25.813,-59.53,0.0,3.1475,3.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0518
9039,41.704,50.179,-19.994,42.049,0.5,3.1607,4.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0819
9040,-73.279,51.615,44.251,-44.662,0.5,3.1427,4.72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5022
9041,-86.808,-27.99,-39.443,47.932,1.0,3.1657,3.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15869999999999998
9042,119.016,-20.031,-5.596,-7.626,0.5,3.1338,5.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11800000000000001
9043,-121.162,32.795,39.1,-42.664,0.5,3.1385,3.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.113
9044,-41.453,29.656,-38.856,-21.72,0.0,3.114,4.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0861
9045,-79.289,62.902,22.813,15.237,0.5,3.1264,5.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0453
9046,-23.908,28.221,-20.022,-20.938,0.0,3.1521,4.12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1425
9047,-36.141,29.367,37.686,-33.09,1.0,3.1266,2.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18719999999999998
9048,-91.761,29.545,-28.877,42.436,0.0,3.1673,5.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.085
9049,42.573,78.63,64.478,-43.853,0.5,3.1508,1.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3969
9050,52.171,23.652,-30.8,-26.863,0.0,3.162,1.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1936
9051,-147.062,-24.241,-65.399,37.912,0.5,3.1472,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1867
9052,37.737,35.963,-18.16,36.962,0.5,3.1484,3.98,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29109999999999997
9053,71.987,-15.078,45.867,-33.098,0.5,3.145,4.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2332
9054,2.038,38.841,-62.652,27.618,0.5,3.1202,5.02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1814
9055,20.245,78.145,21.47,59.59,0.0,3.1494,4.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43579999999999997
9056,131.868,-54.779,17.66,-38.645,0.5,3.1622,3.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2616
9057,-176.306,39.686,-44.468,-24.954,0.5,3.1338,3.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3393
9058,-82.136,40.376,76.98,4.349,0.5,3.1408,2.64,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0898
9059,174.189,8.935,40.86,-50.038,0.0,3.1413,3.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1548
9060,71.93,-70.605,-50.262,-44.723,0.5,3.141,4.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3704
9061,-31.151,-21.398,38.865,40.769,0.5,3.1321,3.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15789999999999998
9062,166.009,-18.131,46.007,22.333,0.5,3.1503,5.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.145
9063,72.474,-40.013,-26.125,14.209,0.5,3.1478,3.59,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4833
9064,-89.169,25.47,16.493,-26.11,0.5,3.1113,3.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0275
9065,94.906,46.339,-6.511,23.635,0.5,3.15,4.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30219999999999997
9066,-77.989,16.57,33.267,-42.96,0.5,3.1425,1.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08410000000000001
9067,-82.419,50.012,-67.816,45.627,0.5,3.1465,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3533
9068,-50.075,-67.603,-49.811,27.529,0.5,3.1518,4.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27690000000000003
9069,103.238,41.733,-19.07,30.676,0.0,3.12,4.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0504
9070,-99.662,-26.221,-45.729,-41.612,0.5,3.115,5.58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08259999999999999
9071,159.926,-41.835,52.108,-25.255,0.5,3.1239,3.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2798
9072,121.93,30.202,-26.393,31.923,0.0,3.143,3.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37560000000000004
9073,-117.477,-41.844,45.453,-26.166,0.5,3.1422,4.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20190000000000002
9074,-19.921,-57.377,13.594,-64.436,0.0,3.136,2.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2644
9075,88.258,42.9,-41.65,-49.2,0.0,3.1579,1.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0751
9076,50.885,43.971,25.764,-14.007,0.5,3.1322,3.21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.764
9077,-79.613,-35.061,64.751,-40.832,0.5,3.1308,4.11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042199999999999994
9078,-171.93,-11.4,-34.248,11.446,0.5,3.1508,4.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.10679999999999999
9079,69.218,10.396,-65.962,-28.931,0.0,3.1373,3.69,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2253
9080,137.206,-47.037,-42.177,85.613,0.5,3.1487,5.47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2419
9081,-16.6,37.732,23.392,15.509,0.0,3.1276,4.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2791
9082,65.591,-33.113,25.453,-24.136,0.5,3.1604,2.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22690000000000002
9083,-68.642,34.355,40.279,26.015,0.0,3.1625,3.76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.324
9084,107.933,20.847,-39.62,31.29,0.5,3.1507,4.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0815
